gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	direction	significance
ZNF503-AS1	0.193128447926527	3.85211101015768	1.83123786259953	0.092394627349038	0.524776863713419	-4.43168628104645	up_in_PH	not_FDR_significant
HOOK3	0.79319082816288	4.12872346779541	1.8323150426331	0.0924220517037841	0.524798166539315	-4.4307064574331	up_in_PH	not_FDR_significant
ACVR2B-AS1	-0.236514367702248	3.66749627034987	-1.83074381372863	0.0924725110374009	0.524917508072735	-4.43237986135696	down_in_PH	not_FDR_significant
SSBP3	-0.990089847747375	7.88589288341236	-1.83140656496771	0.0924959430782597	0.524917508072735	-4.43179428945972	down_in_PH	not_FDR_significant
LINC00545	0.153306559187531	2.69399867418427	1.8304801133949	0.0925141061006936	0.524917508072735	-4.43275002270032	up_in_PH	not_FDR_significant
MICOS13	0.510781475921452	7.49679309345771	1.8294223532285	0.0926811236641043	0.525527830369284	-4.43423454423203	up_in_PH	not_FDR_significant
STPG3	0.286623144408155	3.88044658894212	1.82937727078406	0.0926882481356178	0.525527830369284	-4.43429780566561	up_in_PH	not_FDR_significant
IGDCC4	-0.910666683281332	7.70326994835139	-1.82980489277842	0.0927027232204034	0.525527830369284	-4.43391772063849	down_in_PH	not_FDR_significant
RTN4R	-0.662106930605879	4.26550300633059	-1.83040167290191	0.0927236006493987	0.525527830369284	-4.43338944792051	down_in_PH	not_FDR_significant
COA7	-0.660825517729104	5.547799532205	-1.82888145794932	0.0927688749998306	0.525527830369284	-4.43499948668743	down_in_PH	not_FDR_significant
GRAMD1A	0.402338235734756	5.70182663443161	1.8288626263969	0.0927696136479811	0.525527830369284	-4.43501991742918	up_in_PH	not_FDR_significant
VPS11	-0.420124745510125	7.21583111681123	-1.82874879902067	0.0927876185522094	0.525527830369284	-4.43517961756077	down_in_PH	not_FDR_significant
EAF1	0.671545623068726	8.47581303448058	1.82845414529293	0.0928364807889338	0.525570688426889	-4.43559897551497	up_in_PH	not_FDR_significant
ZNF33A	-0.600352649383027	7.71224423312617	-1.82840131224638	0.0928426026650892	0.525570688426889	-4.43566711064644	down_in_PH	not_FDR_significant
CTSD	0.565298951159789	5.95226788994306	1.82775650285041	0.0929447115084161	0.525882529272988	-4.43657159381077	up_in_PH	not_FDR_significant
NFKBIZ	1.3391480524107	7.98453242447724	1.82891117003841	0.0929591238095072	0.525882529272988	-4.43547848170734	up_in_PH	not_FDR_significant
JAG2	-0.509081967951676	5.80458725252687	-1.8271595431891	0.0930393338494476	0.525882529272988	-4.43740881008305	down_in_PH	not_FDR_significant
GTF3C2	-0.546485474969157	6.87350872396952	-1.82705253029842	0.0930563053790905	0.525882529272988	-4.43755887715231	down_in_PH	not_FDR_significant
TEX55	0.11758621857067	2.34144867263112	1.82696631150053	0.0930699811458176	0.525882529272988	-4.43767978078787	up_in_PH	not_FDR_significant
LSM3	-0.394423451493535	4.08283816886085	-1.82685676397117	0.0930896007079908	0.525882529272988	-4.4378393434158	down_in_PH	not_FDR_significant
UCHL3	0.731770767113726	6.32125182847615	1.82680455966918	0.0930978835120742	0.525882529272988	-4.43791254414663	up_in_PH	not_FDR_significant
RASAL3	0.430052463974061	4.90463215494835	1.82672994947113	0.093107481524631	0.525882529272988	-4.43801121338728	up_in_PH	not_FDR_significant
CDKN2B	0.768744352514632	3.18854835116877	1.82771155051475	0.0931490769049594	0.525882529272988	-4.43715918779967	up_in_PH	not_FDR_significant
TMSB10	0.873682047251199	11.3822757340086	1.82746075512673	0.0931576787385732	0.525882529272988	-4.43742781559509	up_in_PH	not_FDR_significant
LINC01516	0.135598140597517	2.43585837816868	1.82637397306488	0.0931639853524873	0.525882529272988	-4.43851033020526	up_in_PH	not_FDR_significant
DSN1	-0.319652788266135	2.9958004296899	-1.82704511205108	0.0931823608347301	0.525882529272988	-4.43790076342167	down_in_PH	not_FDR_significant
FAM220A	-0.752612663674936	8.48672346444345	-1.82562059891254	0.0932906588716792	0.526359716433541	-4.43958494640021	down_in_PH	not_FDR_significant
NR2C2	-0.780318229019498	8.7969365168809	-1.82520997886539	0.0933785514849895	0.526721559623218	-4.44022010087847	down_in_PH	not_FDR_significant
ALB	0.146771220035875	2.35530840963047	1.82464636947892	0.0934408900320235	0.526847583792389	-4.44093780238866	up_in_PH	not_FDR_significant
NFATC4	-0.433009881861329	3.64672707438177	-1.82518650365406	0.0934543565206035	0.526847583792389	-4.44044301248509	down_in_PH	not_FDR_significant
RMP64	0.409811477730919	9.28590930077842	1.82429510563775	0.093494583343746	0.526847583792389	-4.44142411502967	up_in_PH	not_FDR_significant
MIR99AHG	-0.737239753567781	4.21169711712044	-1.82552659238813	0.093495957896033	0.526847583792389	-4.44021892462796	down_in_PH	not_FDR_significant
ZBED4	0.281583331647991	3.09306822720493	1.82420781177757	0.0935380848937712	0.526897229247752	-4.44162424419968	up_in_PH	not_FDR_significant
C20orf96	-0.169485925893251	3.02197905672123	-1.82381344180748	0.093571332878139	0.526897229247752	-4.44209897929211	down_in_PH	not_FDR_significant
TAFA5	-0.84391925334813	8.31149536402276	-1.82397509009869	0.0935967564758191	0.526897229247752	-4.44200694830396	down_in_PH	not_FDR_significant
WDHD1	-0.337897657973719	3.24836878087333	-1.82404842912433	0.0936098856978917	0.526897229247752	-4.44196938941678	down_in_PH	not_FDR_significant
LRRTM2	-1.11245288401265	8.11893026777904	-1.82460558803237	0.0936425259933867	0.526897229247752	-4.44150810007939	down_in_PH	not_FDR_significant
SIRT4	-0.599775264746579	3.50126156956613	-1.82457511917168	0.0936473783487974	0.526897229247752	-4.44155074311208	down_in_PH	not_FDR_significant
UPF1	-0.484004660975378	7.29440755066044	-1.82292955526421	0.0937123221053222	0.527063213799003	-4.44333716097414	down_in_PH	not_FDR_significant
EXOSC3	0.52348235590387	5.08867946332025	1.82286774804701	0.093724431107708	0.527063213799003	-4.44342960076681	up_in_PH	not_FDR_significant
ADHFE1	-0.590227694510031	6.70498405807459	-1.82246847998856	0.0937859448328832	0.527156005167635	-4.44398292871839	down_in_PH	not_FDR_significant
LPP-AS2	-0.310468259496861	2.50557554469298	-1.82368966713426	0.0937884917169412	0.527156005167635	-4.44278982661665	down_in_PH	not_FDR_significant
MRGBP	0.368741100732627	5.20485184748077	1.82225605706599	0.0938198813358907	0.527198765387586	-4.44428041307427	up_in_PH	not_FDR_significant
RAB26	-1.07779392818648	5.76879723075206	-1.82307373326885	0.0938867659899707	0.527385708976652	-4.44365156850957	down_in_PH	not_FDR_significant
FEZF2	-1.51575154044663	3.61087299286772	-1.82298625826912	0.0939007304822648	0.527385708976652	-4.44377394098532	down_in_PH	not_FDR_significant
RPTOR	-0.448190490582083	4.62731473141755	-1.82105976327885	0.0940112079995522	0.52770246561401	-4.44595540677469	down_in_PH	not_FDR_significant
CUL5	-0.549515472293447	9.36604512829467	-1.82071096699346	0.0940670584804222	0.52770246561401	-4.44644366685371	down_in_PH	not_FDR_significant
CGREF1	-0.501278000300014	4.38067734707358	-1.82064695129187	0.0940843087282617	0.52770246561401	-4.44655143501677	down_in_PH	not_FDR_significant
CEP85L	-0.576809585537297	8.07025612517577	-1.82051709209259	0.0940981153991739	0.52770246561401	-4.44671504022109	down_in_PH	not_FDR_significant
ICAM3	0.771405587443529	4.79629086937521	1.82124896229361	0.0941472632169992	0.52770246561401	-4.44612274234932	up_in_PH	not_FDR_significant
LAMA1	-0.638062027075757	3.44347581660126	-1.82141557533008	0.0941517946642373	0.52770246561401	-4.44597071856643	down_in_PH	not_FDR_significant
GPR137C	-0.800730200671653	4.5795366987709	-1.82139730026355	0.0941547194008971	0.52770246561401	-4.44599627254215	down_in_PH	not_FDR_significant
NOL7	0.486538793460012	8.49696306941317	1.82013991473481	0.0941585622383469	0.52770246561401	-4.44724294517721	up_in_PH	not_FDR_significant
JAZF1-AS1	-0.836906113414592	3.53079879935	-1.82129326294379	0.0941713710740267	0.52770246561401	-4.44614174511276	down_in_PH	not_FDR_significant
OTOGL	-0.58121759917232	3.25806236770287	-1.82095499659197	0.0942255306793851	0.527805327445234	-4.44661470405238	down_in_PH	not_FDR_significant
HMGB3	-0.80768634407892	7.79475234615291	-1.81983333912877	0.0942373459954996	0.527805327445234	-4.44774865301605	down_in_PH	not_FDR_significant
MYO9B	0.615151536052898	4.04600058943129	1.8206424550118	0.0942755965985995	0.527833117568324	-4.44705165454306	up_in_PH	not_FDR_significant
CSNK1G3	-0.804510041569918	8.41246149173986	-1.8195055776862	0.0942899289773801	0.527833117568324	-4.44820722174981	down_in_PH	not_FDR_significant
TAF9B	1.08830621283725	4.89319739911079	1.82014549126533	0.0943552546830557	0.528065459685428	-4.44774635741371	up_in_PH	not_FDR_significant
CTD-2194D22.4	-0.139350257668065	2.25937229256076	-1.81863155006032	0.0944028910345044	0.528074197178494	-4.44935929719334	down_in_PH	not_FDR_significant
AGPAT3	-1.16742096205488	7.05902244607515	-1.81977177131572	0.0944151982535811	0.528074197178494	-4.44826871368519	down_in_PH	not_FDR_significant
SOX1	-0.820369355494828	5.54171765525911	-1.81903225040171	0.0944282802966235	0.528074197178494	-4.44903017733522	down_in_PH	not_FDR_significant
ST7-AS1	-0.524038338022198	4.32122137122357	-1.8183639104933	0.0944732949096358	0.528192686395159	-4.44980418401527	down_in_PH	not_FDR_significant
FAM184B	-0.742326086477093	4.78323541693487	-1.81858547857563	0.0945331698705033	0.528394177934775	-4.44974002407504	down_in_PH	not_FDR_significant
KCNB2	-0.432522053956455	2.81743121522664	-1.81887767594185	0.0945587485580452	0.528403916822472	-4.44951818387935	down_in_PH	not_FDR_significant
HAMP	-1.07019393924954	5.29873235358814	-1.81800413683436	0.0946991894341102	0.52896063180632	-4.45073861951319	down_in_PH	not_FDR_significant
ACTN3	0.169883407109497	3.2732296831998	1.81673335129221	0.0947060965192748	0.52896063180632	-4.4520082525343	up_in_PH	not_FDR_significant
PTER	-1.72173280450635	5.16879450942416	-1.81753530219662	0.0947746429511323	0.528980832374925	-4.45139351041314	down_in_PH	not_FDR_significant
GPRASP1	-0.918148048943754	9.65185437874544	-1.81701707323166	0.0947855490144277	0.528980832374925	-4.45193187129305	down_in_PH	not_FDR_significant
TCEAL9	0.691646327555757	8.52681098167692	1.81601312186604	0.094824473247405	0.528980832374925	-4.45302088882873	up_in_PH	not_FDR_significant
RBFA	0.915658553246939	4.94973424631639	1.81692275573055	0.0948733072845642	0.528980832374925	-4.45224901269566	up_in_PH	not_FDR_significant
FCRL5	-0.203734958089632	2.73778233562227	-1.81550775688073	0.0949060358671783	0.528980832374925	-4.45372727007043	down_in_PH	not_FDR_significant
ATP1B2	-1.12716791568983	7.71642192398154	-1.81666536251355	0.0949147939837389	0.528980832374925	-4.45260845169198	down_in_PH	not_FDR_significant
PHACTR1	-1.29136868279055	7.07766833075798	-1.81664436329193	0.0949181793680875	0.528980832374925	-4.45263777506952	down_in_PH	not_FDR_significant
CAPN2	0.621145346798514	9.60553265581403	1.81537779463994	0.0949270211873942	0.528980832374925	-4.45390891004715	up_in_PH	not_FDR_significant
ARHGAP9	0.950955415618209	5.29143775515282	1.81648489124476	0.0949438921841592	0.528980832374925	-4.45286045657412	up_in_PH	not_FDR_significant
LOC105369746	0.13801006779357	2.63838050107705	1.81523190314668	0.0949483368828865	0.528980832374925	-4.45410708748406	up_in_PH	not_FDR_significant
LOC101928663	0.105213423847506	2.58667516722742	1.81504339926588	0.0949787892717607	0.529017537833264	-4.45437052794226	up_in_PH	not_FDR_significant
PRB4	0.20255552614672	3.54749669784529	1.81482547753402	0.0950140050641925	0.52908074962648	-4.45467506297546	up_in_PH	not_FDR_significant
G6PD	0.691548841987377	5.35496483707007	1.81450873884893	0.0950948715093117	0.529333041386744	-4.45519292310741	up_in_PH	not_FDR_significant
B4GALNT1	-0.891327474451883	4.4433740127546	-1.81547377257277	0.0951070689211206	0.529333041386744	-4.45427211268429	down_in_PH	not_FDR_significant
TRIDDENT	-0.121971729149085	2.15475481943629	-1.81410954528396	0.0951320290339001	0.529339061150477	-4.45568110426864	down_in_PH	not_FDR_significant
LINC01527	-0.0754275202838435	1.99790222549689	-1.81391887393906	0.0951606375599061	0.529365373507653	-4.45594179186091	down_in_PH	not_FDR_significant
PLBD1-AS1	0.113147280178157	2.61355974770067	1.81327417029412	0.0952650353419345	0.529729697986382	-4.45684238586684	up_in_PH	not_FDR_significant
EZH1	-0.464323012729969	8.26475667378591	-1.81321931984576	0.0952739221342343	0.529729697986382	-4.45691899934772	down_in_PH	not_FDR_significant
KLF6	0.945062861972885	6.89010809672649	1.81316300854021	0.0953868822671491	0.530115132621092	-4.45725969593213	up_in_PH	not_FDR_significant
LOC101593348	-0.258895708247088	3.81989165557281	-1.81249669339581	0.09539107109462	0.530115132621092	-4.4579282290681	down_in_PH	not_FDR_significant
MED9	-0.492602328247761	4.99342455283877	-1.81216111608737	0.0954455176744912	0.53026028359778	-4.45839682904271	down_in_PH	not_FDR_significant
LOC101927769	0.148697455357154	2.43038588815545	1.81193418517934	0.0954846009646806	0.53026028359778	-4.45871934216019	up_in_PH	not_FDR_significant
SUSD1	0.957031631203047	5.07997164723824	1.81311358453384	0.0954889503844432	0.53026028359778	-4.45756565616296	up_in_PH	not_FDR_significant
ALDH8A1	-1.29116474558736	5.88612738561277	-1.81259244600651	0.0955734581471157	0.530596649187393	-4.45829258212486	down_in_PH	not_FDR_significant
RALY	0.686894705475932	7.44682335866633	1.81114282500775	0.0956131537282607	0.530684124148243	-4.45982412853588	up_in_PH	not_FDR_significant
RAI14	0.846578106522845	6.93370632905997	1.81068387755283	0.0957368697416816	0.531122460958552	-4.46058753347566	up_in_PH	not_FDR_significant
MTMR9	-0.733727390804674	8.46302479046048	-1.81036262584612	0.0957400466433767	0.531122460958552	-4.46091308531975	down_in_PH	not_FDR_significant
RRH	-0.1737522417882	3.28667956799594	-1.81006751041167	0.0957858351040661	0.53124353079483	-4.46131930999667	down_in_PH	not_FDR_significant
EEF1B2	0.766323454949554	10.5052914160868	1.81012651902266	0.0958275738167692	0.531342085135102	-4.46136514525372	up_in_PH	not_FDR_significant
TGFB1	0.242898081445181	2.98674416026359	1.80878185784776	0.0960023773406011	0.53213024738709	-4.46313051356686	up_in_PH	not_FDR_significant
YJU2	-0.407274245120483	5.80734378523551	-1.80850425841552	0.096040658167683	0.53213024738709	-4.46350030784325	down_in_PH	not_FDR_significant
ATP7A	-0.650570651588841	6.19616079895024	-1.80851146414252	0.096041732217419	0.53213024738709	-4.46349584253846	down_in_PH	not_FDR_significant
ZNF684	-0.257019472215026	3.18477936963635	-1.80816439988849	0.0960983891845539	0.532311117302147	-4.46397991490772	down_in_PH	not_FDR_significant
RNF4BP	0.611863165537379	7.31687494721642	1.80763639480076	0.096182391559343	0.532462933630191	-4.46471069452373	up_in_PH	not_FDR_significant
TRIM69	0.611863165537379	7.31687494721642	1.80763639480076	0.096182391559343	0.532462933630191	-4.46471069452373	up_in_PH	not_FDR_significant
BTN2A3P	0.184944098778817	3.06805891816774	1.807518918228	0.096201591529848	0.532462933630191	-4.46487451251675	up_in_PH	not_FDR_significant
CENPF	-0.753996469398186	3.13704829656085	-1.80860764193278	0.0962218744190971	0.532462933630191	-4.46384729936117	down_in_PH	not_FDR_significant
ZNF663P	0.145364376505253	2.68063806926745	1.80674550297171	0.0963280823838605	0.532917626724587	-4.46595287973428	up_in_PH	not_FDR_significant
HPD	0.152192734641045	2.58960403818738	1.80624685583523	0.0964097150192909	0.532966424958451	-4.46664801080614	up_in_PH	not_FDR_significant
TMEM147-AS1	-0.529595787568638	6.89367657540317	-1.8062304873601	0.0964123957326991	0.532966424958451	-4.4666708273025	down_in_PH	not_FDR_significant
PGLYRP3	-0.0989715687558044	2.36379990636596	-1.80608897889032	0.0964355738003125	0.532966424958451	-4.4668680755528	down_in_PH	not_FDR_significant
PNMA8A	-1.36864501977653	9.4439652793694	-1.80718115832515	0.0964549607557111	0.532966424958451	-4.46583422736351	down_in_PH	not_FDR_significant
FLJ38576	-0.140506889214234	2.49392929191324	-1.80595749931763	0.0964571137194743	0.532966424958451	-4.4670513372486	down_in_PH	not_FDR_significant
GMIP	0.350157539587033	4.88298964803077	1.80563785660585	0.0965094979968687	0.533008899663854	-4.46749683920365	up_in_PH	not_FDR_significant
CEACAM1	0.173162243087543	2.84455442860935	1.80561717053392	0.0965128889954308	0.533008899663854	-4.4675256689785	up_in_PH	not_FDR_significant
CD40	0.539276804283182	3.90596906404762	1.80613615848647	0.0965947345939752	0.533191740757155	-4.46721245641719	up_in_PH	not_FDR_significant
SLC22A6	0.224722300285649	2.97254964385283	1.80492453528521	0.0966287443034229	0.533191740757155	-4.46849639627776	up_in_PH	not_FDR_significant
SLC16A5	0.343406734991872	3.47645096614714	1.80476068696195	0.0966831071595264	0.533191740757155	-4.46879192778364	up_in_PH	not_FDR_significant
RNF25	-0.290454184737745	3.70583312331841	-1.80451976536088	0.0966929373773476	0.533191740757155	-4.4690548512587	down_in_PH	not_FDR_significant
TMEM106C	-0.70049935749996	4.3269272743687	-1.80563072709555	0.0967088791139453	0.533191740757155	-4.46799286840652	down_in_PH	not_FDR_significant
KIR2DS1	0.172962807640516	2.9583262088644	1.80433109791915	0.0967239221021504	0.533191740757155	-4.46931770098815	up_in_PH	not_FDR_significant
KIR2DS2	0.172962807640516	2.9583262088644	1.80433109791915	0.0967239221021504	0.533191740757155	-4.46931770098815	up_in_PH	not_FDR_significant
CELF2	-1.44837158272982	6.77780902624496	-1.80532493255184	0.096759031232769	0.533191740757155	-4.46841850662012	down_in_PH	not_FDR_significant
HNRNPC	0.614638163636718	6.55670916043275	1.8039757378508	0.0967823070030243	0.533191740757155	-4.46981274592386	up_in_PH	not_FDR_significant
THOP1	-0.373085344243632	5.24688722432886	-1.80388318052729	0.0967975191990516	0.533191740757155	-4.46994167720808	down_in_PH	not_FDR_significant
